Time,AE Data,EC Data,Mech Data,Output
86.50497537,48348.65517,-1.04E-06,0.041226007,1
87.50745098,47397.27941,-1.04E-06,0.040250945,1
88.50532338,45370.10448,-1.02E-06,0.03905053,1
89.50308824,49532.64216,-1.03E-06,0.038383475,1
90.50581281,46869.63054,-1.02E-06,0.039264229,1
91.50581281,45735.46798,-1.02E-06,0.040589946,1
92.5064532,49232.19212,-1.03E-06,0.041348982,1
93.50420792,47445.54455,-1.03E-06,0.040306394,1
94.5045098,47034.17647,-1.02E-06,0.039122844,1
95.50719212,48872.98522,-1.03E-06,0.038291887,1
96.50743842,47012.35468,-1.01E-06,0.039303994,1
97.50554455,45288.17327,-1.01E-06,0.04065096,1
98.50334975,47622.08867,-1.02E-06,0.041349338,1
99.50583333,47429.42157,-1.03E-06,0.040330794,1
100.5061881,47623.9703,-1.02E-06,0.039159489,1
101.5067157,48207.66667,-1.02E-06,0.038390385,1
102.5071287,47099.26238,-1.01E-06,0.039256233,1
103.5048276,46425.58621,-1.02E-06,0.040558906,1
104.5048276,49153.68473,-1.01E-06,0.041294973,1
105.5047783,47686.19704,-1.01E-06,0.040316102,1
106.5050739,46066.42857,-9.92E-07,0.039089382,1
107.5031683,49492.5297,-9.98E-07,0.038272993,1
108.5034804,47199.63725,-9.93E-07,0.039316797,1
109.5059113,45900.75369,-9.95E-07,0.040543178,1
110.5086765,48742.05392,-9.95E-07,0.041276223,1
111.5064179,47679.30348,-1.00E-06,0.040364683,1
112.5041667,46662.35784,-9.96E-07,0.03900815,1
113.5069458,48365.90148,-9.98E-07,0.038166775,1
114.5075862,47263.62069,-1.00E-06,0.039186955,1
115.505099,45593.92574,-9.95E-07,0.040489681,1
116.5028571,48999.04433,-9.82E-07,0.041196866,1
117.5056373,47285.44118,-9.89E-07,0.040191176,1
118.5083744,46815.99015,-9.86E-07,0.038923556,1
119.5087685,49374.02956,-9.93E-07,0.03820654,1
120.5064356,47746.64851,-9.90E-07,0.03907712,1
121.5065686,45842.94118,-9.85E-07,0.04036056,1
122.5065842,50289.03465,-9.77E-07,0.041195515,1
123.5045813,47828.24631,-9.78E-07,0.040178586,1
124.5045813,45949.10345,-9.83E-07,0.038886877,1
125.5048768,49087.40887,-9.85E-07,0.038122856,1
126.5055172,46720.42365,-9.72E-07,0.039169862,1
127.5056158,46474.07882,-9.81E-07,0.040412487,1
128.5056158,48066.78818,-9.67E-07,0.041298059,1
129.505468,48282.45813,-9.65E-07,0.040208796,1
130.5035149,47555.08416,-9.76E-07,0.038896397,1
131.5040196,49388.27451,-9.64E-07,0.038170387,1
132.506798,47364.9064,-9.58E-07,0.039084337,1
133.506601,46164.50246,-9.60E-07,0.040492017,1
134.5042574,49217.05941,-9.66E-07,0.04121645,1
135.5048039,47305.03431,-9.65E-07,0.040100874,1
136.5075369,47592.92611,-9.61E-07,0.038822126,1
137.5078325,47605.13793,-9.61E-07,0.038134073,1
138.5058911,47229.43069,-9.71E-07,0.039081355,1
139.5055882,45759.28922,-9.66E-07,0.040302622,1
140.5077833,49508.04926,-9.51E-07,0.041099116,1
141.505396,48246.41089,-9.62E-07,0.040074079,1
142.5034483,46426.18719,-9.76E-07,0.038694106,1
143.5039901,49650.10345,-9.66E-07,0.037976735,1
144.5067647,47581.87255,-9.50E-07,0.039077841,1
145.5063861,46251.08416,-9.66E-07,0.040268699,1
146.5040394,47528.71429,-9.67E-07,0.041038162,1
147.5044828,47625.07882,-9.61E-07,0.039948899,1
148.5068627,47152.95098,-9.53E-07,0.038774569,1
149.5072277,49099.67327,-9.56E-07,0.03816605,1
150.5051232,47723.47783,-9.58E-07,0.039153956,1
151.505665,46672.24138,-9.46E-07,0.040336044,1
152.5053695,48609.45813,-9.51E-07,0.040951629,1
153.505468,48447.65025,-9.58E-07,0.039931569,1
154.505468,48371.83744,-9.59E-07,0.038606149,1
155.5061084,48574.61084,-9.43E-07,0.0379781,1
156.5059606,46929.40394,-9.50E-07,0.039145943,1
157.5059606,46004.41379,-9.60E-07,0.040278652,1
158.5062562,48033.45813,-9.44E-07,0.041010743,1
159.5107882,48337.62562,-9.41E-07,0.039930975,1
160.5066667,47049.75622,-9.67E-07,0.038585986,1
161.5046569,49823.90196,-9.65E-07,0.037976849,1
162.5070936,47444.58128,-9.49E-07,0.039042911,1
163.5069458,46320.92118,-9.55E-07,0.040340139,1
164.5048515,47888.71287,-9.72E-07,0.041089168,1
165.5026601,49358.57635,-9.59E-07,0.039848537,1
166.505,47568.91176,-9.62E-07,0.03867588,1
167.505297,47863.90594,-9.56E-07,0.037957593,1
168.5031034,47971.48768,-9.58E-07,0.039181732,1
169.5034975,46175.08374,-9.58E-07,0.040388747,1
170.5058333,48049.7598,-9.56E-07,0.040995748,1
171.50867,48390.3399,-9.76E-07,0.039940234,1
172.5063366,48537.87624,-9.51E-07,0.038636825,1
173.5042365,48956.82266,-9.59E-07,0.037983679,1
174.5043842,48053.21675,-9.53E-07,0.03913532,1
175.504532,46746.51232,-9.60E-07,0.040345599,1
176.5050246,48544.12808,-9.61E-07,0.041039112,1
177.5050246,47843.80788,-9.48E-07,0.039923141,1
178.5053695,47423.81281,-9.47E-07,0.038613686,1
179.5056158,49533.71429,-9.54E-07,0.038038756,1
180.5059606,47665.97044,-9.44E-07,0.039161493,1
181.5061576,46653.07882,-9.61E-07,0.040441332,1
182.5057635,47953.35961,-9.53E-07,0.041096386,1
183.5033663,50279.61386,-9.47E-07,0.040001074,1
184.5039216,48333.41176,-9.55E-07,0.038619124,1
185.5067488,48534.25123,-9.37E-07,0.038089857,1
186.5045545,48477.89109,-9.48E-07,0.03933717,1
187.5025616,46393.29557,-9.48E-07,0.040576058,1
188.5048039,47463.58824,-9.44E-07,0.041189523,1
189.5073399,48859.1133,-9.41E-07,0.040052347,1
190.5078325,48756.34483,-9.42E-07,0.038727996,1
191.5057921,49802.52475,-9.50E-07,0.038139807,1
192.5034975,47824.81281,-9.45E-07,0.039361446,1
193.5063235,46723.98039,-9.37E-07,0.040512521,1
194.5067327,50106.00495,-9.54E-07,0.04121812,1
195.5044828,48670.16256,-9.36E-07,0.040060894,1
196.5046305,48459.23153,-9.28E-07,0.038752211,1
197.5073529,49846.30882,-9.49E-07,0.038305221,1
198.5077723,47941.60396,-9.42E-07,0.039347668,1
199.5027723,46764.56436,-9.34E-07,0.040692771,1
200.5029412,48367.35784,-9.25E-07,0.041187928,1
201.5058621,49628.91626,-9.32E-07,0.040034008,1
202.5058128,48784.74384,-9.29E-07,0.038873049,1
203.5060099,49455.01478,-9.29E-07,0.03814808,1
204.5065025,48430.46305,-9.27E-07,0.03941771,1
205.506601,47111.6601,-9.36E-07,0.040553267,1
206.5066502,48432.40394,-9.38E-07,0.041213247,1
207.5043564,48519.00495,-9.36E-07,0.040038411,1
208.5023645,48585.20197,-9.19E-07,0.038776248,1
209.5026601,48914.70936,-9.35E-07,0.038240311,1
210.5028079,48331.04926,-9.23E-07,0.039391833,1
211.5056373,47216.31863,-9.23E-07,0.040598334,1
212.5081773,49126.02956,-9.14E-07,0.041193246,1
213.5052475,49582.97525,-9.23E-07,0.040128772,1
214.5037438,47977.83744,-9.27E-07,0.038736186,1
215.5061765,49995.64706,-9.25E-07,0.038245571,1
216.5089655,48804.86207,-9.12E-07,0.039351178,1
217.5063366,47212.73267,-9.27E-07,0.04062913,1
218.5038916,47099.08867,-9.38E-07,0.041188438,1
219.5041872,50360.74877,-9.20E-07,0.040026055,1
220.5069118,48221.43137,-9.20E-07,0.03881597,1
221.5073762,50105.14356,-9.25E-07,0.038174043,1
222.5048768,48482.19704,-9.17E-07,0.03940495,1
223.5050739,47525.19704,-9.09E-07,0.040566621,1
224.5049754,48129.86207,-9.11E-07,0.041220785,1
225.5049754,49874.38424,-9.11E-07,0.04015544,1
226.5051232,47910.43842,-9.07E-07,0.03886563,1
227.5053695,49562.4335,-9.19E-07,0.038265001,1
228.505468,47635.75369,-9.22E-07,0.039415099,1
229.5059606,45915.57143,-9.15E-07,0.040690249,1
230.5060591,48544.9803,-9.06E-07,0.041263992,1
231.5065025,48949.35961,-9.00E-07,0.040163927,1
232.5037129,48619.16832,-9.04E-07,0.038885005,1
233.5043137,49337.31863,-9.06E-07,0.038303095,1
234.5064039,49015.42365,-9.17E-07,0.039478485,1
235.5066502,47425.0197,-9.17E-07,0.040694106,1
236.5046535,47161.27228,-9.26E-07,0.041415543,1
237.5025123,49396.74877,-9.16E-07,0.04163434,1
238.5047059,48527.85294,-9.15E-07,0.040587408,1
239.5076847,49191.17734,-9.06E-07,0.040009496,1
240.5055941,47793.74752,-9.14E-07,0.041095372,1
241.5030542,47676.30049,-9.11E-07,0.042373375,1
242.5056373,48777.64706,-9.31E-07,0.042946078,1
243.5059406,50438.9703,-9.10E-07,0.041867172,1
244.5035961,48797.49754,-9.21E-07,0.040535581,1
245.5039409,50119.58621,-9.05E-07,0.039916137,1
246.5066176,48419.0098,-9.13E-07,0.041114871,1
247.5067822,47249.20792,-9.00E-07,0.042364547,1
248.504335,47199.30542,-9.12E-07,0.043025877,1
249.5047291,49719.16256,-9.13E-07,0.041759333,1
250.5072059,48207.38725,-9.10E-07,0.040492736,1
251.5073267,49937.80198,-8.97E-07,0.039797865,1
252.5055665,48526.41379,-8.99E-07,0.041047421,1
253.5052217,47199.4532,-9.03E-07,0.04225865,1
254.5055665,47721.45813,-9.00E-07,0.04288207,1
255.5034158,49347.20792,-9.09E-07,0.04170631,1
256.5037745,49761.12255,-9.01E-07,0.040369773,1
257.506601,48948.14778,-8.95E-07,0.039733397,1
258.5040594,47768.5099,-9.06E-07,0.040936836,1
259.5043137,47037.88725,-9.03E-07,0.042126565,1
260.5066502,47807.89163,-8.91E-07,0.042697074,1
261.5070443,49861.64039,-8.95E-07,0.041529408,1
262.504703,49095.44554,-8.97E-07,0.04033216,1
263.5046078,50348.40196,-9.01E-07,0.039691295,1
264.5070443,49132.96552,-8.97E-07,0.04092866,1
265.509604,47438.23762,-9.07E-07,0.044120005,1
266.5043284,47769.31343,-9.01E-07,0.04513253,1
267.5028431,50193.53922,-8.97E-07,0.043943657,1
268.5068473,48349.49261,-8.89E-07,0.042647397,1
269.5086207,49720.1133,-9.04E-07,0.041998219,1
270.5074257,48777.9703,-8.96E-07,0.043155076,1
271.5039604,46547.03465,-8.95E-07,0.044510319,1
272.5027094,48118.90148,-8.91E-07,0.045020654,1
273.5066667,49461.07843,-8.98E-07,0.04384231,1
274.5080693,48664.94554,-8.83E-07,0.042589705,1
275.504703,48335.16832,-8.95E-07,0.041886735,1
276.5035961,49106.45813,-8.76E-07,0.043163333,1
277.5047291,47198.95074,-8.86E-07,0.04435557,1
278.5061084,47697.64532,-8.94E-07,0.044964093,1
279.5073399,50164.49754,-9.03E-07,0.043578016,1
280.5063861,49156,-9.02E-07,0.042324884,1
281.5060099,50275.10345,-9.03E-07,0.041951629,1
282.506798,48450.27094,-8.98E-07,0.043076206,1
283.5085222,47099.30542,-8.99E-07,0.044337112,1
284.5069307,46379.47525,-8.97E-07,0.044956817,1
285.5035644,50280.53465,-9.04E-07,0.043686151,1
286.5044608,48494.45098,-8.99E-07,0.042491082,1
287.5083744,49960.39901,-8.99E-07,0.041852692,1
288.5083663,48314.0297,-8.97E-07,0.043150483,1
289.504505,47861.9604,-9.05E-07,0.044294405,1
290.5034975,47109.42365,-9.02E-07,0.044834649,1
291.5046798,49935.57143,-9.06E-07,0.043537183,1
292.5085294,48703.73039,-9.01E-07,0.042425289,1
293.5072139,49472.53731,-9.04E-07,0.041754481,1
294.5033498,49199.04926,-9.04E-07,0.043013769,1
295.5048276,47454.60591,-9.11E-07,0.044247136,1
296.5064039,47021.89163,-9.07E-07,0.044771262,1
297.505297,50625.11386,-9.06E-07,0.043553442,1
298.5042857,49121.133,-9.06E-07,0.042259244,1
299.5056158,50258.05911,-8.95E-07,0.041723901,1
300.5069458,49461.5665,-9.03E-07,0.042973708,1
301.5078818,47430.31034,-9.02E-07,0.04418553,1
302.5071287,47774.85644,-8.97E-07,0.044823572,1
303.5056158,49533.97044,-8.93E-07,0.043476586,1
304.504901,48940.31188,-9.01E-07,0.042295479,1
305.5060294,50117.07843,-9.07E-07,0.04171297,1
306.5077228,49133.88119,-8.95E-07,0.042953895,1
307.5061576,47182.73399,-8.96E-07,0.044190456,1
308.505297,48837.61881,-9.05E-07,0.044705714,1
309.5036946,50092.52217,-8.94E-07,0.043486676,1
310.5076961,48512.89706,-8.90E-07,0.042323766,1
311.50425,49745.58,-8.92E-07,0.041626928,1
312.5006863,48153.84314,-8.93E-07,0.043022915,1
313.5042857,47169.69458,-8.98E-07,0.044210932,1
314.5056158,47731.57635,-9.06E-07,0.044756484,1
315.504604,50430.88119,-9.12E-07,0.043632113,1
316.5033498,48988.30542,-9.06E-07,0.042265832,1
317.5048276,50437.66502,-9.04E-07,0.041756187,1
318.5084804,48644.15686,-9.13E-07,0.043031538,1
319.5101485,48177.06436,-9.15E-07,0.044225337,1
320.5060891,46584.56931,-9.16E-07,0.044835083,1
321.5051232,49899.59113,-9.17E-07,0.043565553,1
322.5062562,48647.29557,-9.11E-07,0.042288445,1
323.5078818,50427.10837,-9.06E-07,0.041846697,1
324.5069802,48224.84653,-9.01E-07,0.043026005,1
325.5057143,48186.21675,-8.91E-07,0.044242982,1
326.5042574,48068.00495,-9.05E-07,0.044767804,1
327.5031034,50346.47291,-8.88E-07,0.04353107,1
328.5072549,49595.41176,-8.93E-07,0.042351288,1
329.5086634,49530.76733,-9.07E-07,0.041604497,1
330.5048515,48604.37624,-8.94E-07,0.042838363,1
331.5035961,46753.50739,-9.00E-07,0.04403288,1
332.5047783,47474.92611,-8.93E-07,0.044542881,1
333.5061576,50142.19212,-8.89E-07,0.043388213,1
334.5052475,49272.76238,-9.03E-07,0.042105869,1
335.5040887,50447.04433,-9.00E-07,0.041512256,1
336.5077941,49330.95588,-8.96E-07,0.042788802,1
337.5064677,47957.48756,-8.95E-07,0.04407127,1
338.5028079,47357.45813,-9.06E-07,0.044558965,1
339.5040887,50874.67488,-8.98E-07,0.04324767,1
340.505468,48582.85714,-9.04E-07,0.04202374,1
341.5093627,50827.11275,-8.98E-07,0.041671392,1
342.5083085,48444.82587,-9.04E-07,0.042821255,1
343.5044335,47992.41379,-8.99E-07,0.044032109,1
344.5053202,47139.56158,-9.00E-07,0.044453855,1
345.5063547,49883.61576,-9.06E-07,0.043342454,1
346.5053465,48441.33663,-9.00E-07,0.041906358,1
347.504532,50913.42857,-8.97E-07,0.041496706,1
348.5035644,49664.69307,-8.94E-07,0.042740606,1
349.5018719,47603.32512,-8.95E-07,0.043984153,1
350.5029064,47590.52709,-8.97E-07,0.044457357,1
351.5039409,49982.63547,-9.08E-07,0.043177696,1
352.5050246,49235.52709,-8.97E-07,0.041984628,1
353.5064532,49967.72414,-9.04E-07,0.041532138,1
354.5080296,49364.5665,-9.00E-07,0.042684788,1
355.5064851,47307.05446,-9.02E-07,0.043969283,1
356.5032178,48443.21782,-9.01E-07,0.04386574,1
357.5011823,50164.41379,-9.02E-07,0.042206778,1
358.5047059,48938.27941,-8.90E-07,0.041149657,1
359.5055446,51352.87624,-8.92E-07,0.040481689,1
360.5040887,49575.16749,-9.05E-07,0.042091756,1
361.5044828,48305.04433,-9.03E-07,0.04327515,1
362.5052709,47849.83744,-8.95E-07,0.043820405,1
363.5063547,50912.37931,-8.93E-07,0.042523236,1
364.5051485,49162.29703,-8.96E-07,0.04135906,1
365.5041379,50205.73892,-8.95E-07,0.040769957,1
366.5053695,49907.09852,-8.94E-07,0.041976556,1
367.5084314,47042.62745,-8.92E-07,0.043057406,1
368.50425,47905.185,-8.93E-07,0.043722169,1
369.5003922,50857.10784,-8.94E-07,0.042393338,1
370.5041379,50639.50739,-8.93E-07,0.041109977,1
371.50867,49774.51724,-8.84E-07,0.040746454,1
372.5085644,48807.75743,-8.93E-07,0.042001968,1
373.5040594,47267.27723,-8.93E-07,0.043306752,1
374.5025123,47632.52217,-8.90E-07,0.043695887,1
375.5038424,50403.42857,-9.02E-07,0.042510001,1
376.5023762,49041.86139,-8.90E-07,0.041139687,1
377.50133,51289.49261,-8.84E-07,0.040747878,1
378.5038235,48807.17647,-8.97E-07,0.042130345,1
379.5027861,48365.51741,-8.87E-07,0.043260625,1
380.5007353,47797.79902,-8.84E-07,0.043492677,1
381.5064706,50824.23039,-8.88E-07,0.042296716,1
382.5076238,49259.32178,-8.80E-07,0.041009424,1
383.5041584,49960.4505,-8.87E-07,0.040668854,1
384.505,49264.85294,-8.84E-07,0.041986889,1
385.5081773,48379.93596,-8.87E-07,0.043096504,1
386.5040299,48626.64677,-8.88E-07,0.043512678,1
387.4998522,50555.90148,-8.93E-07,0.042153065,1
388.5034804,49827.51961,-8.88E-07,0.041070222,1
389.506798,51254.72414,-8.78E-07,0.040584545,1
390.5102451,48617.66667,-8.89E-07,0.041924699,1
391.5085572,47277.51741,-8.87E-07,0.043084157,1
392.504532,48113.3399,-8.88E-07,0.043456407,1
393.5057635,49662.44828,-8.80E-07,0.042209745,1
394.5066502,49050.95074,-8.80E-07,0.041459731,1
395.505297,51476.86139,-8.93E-07,0.040655135,1
396.5039901,48994.04926,-8.90E-07,0.04199638,1
397.5048276,49086.78818,-8.76E-07,0.043141848,1
398.5053202,48354.50739,-8.89E-07,0.043466734,1
399.5062069,51173.94089,-8.84E-07,0.042166182,1
400.505,49508.22772,-8.84E-07,0.040943397,1
401.5060784,50198.05882,-8.94E-07,0.040721947,1
402.5065842,48669.59901,-8.75E-07,0.041924967,1
403.5023762,48279.93564,-8.87E-07,0.043163724,1
404.5034804,48837.30392,-8.79E-07,0.04340013,1
405.5062562,50220.23645,-8.91E-07,0.042121432,1
406.505198,49838.93069,-8.83E-07,0.040944948,1
407.5061275,51403.09314,-8.85E-07,0.040571817,1
408.5072772,48429.0198,-8.89E-07,0.04184391,1
409.5052709,47472.40394,-8.83E-07,0.043020891,1
410.5035644,48552.50495,-8.77E-07,0.043351485,1
411.5047059,49679.54412,-8.78E-07,0.042046775,1
412.5079803,49564.41872,-8.81E-07,0.040836726,1
413.5065347,51455.00495,-8.79E-07,0.040499881,1
414.5048768,48188.6798,-8.84E-07,0.041772093,1
415.5059606,49050.57635,-8.80E-07,0.042932221,1
416.5061084,48361.54187,-8.84E-07,0.043290403,1
417.5046535,50593.76733,-8.78E-07,0.042097936,1
418.5033005,50112.49754,-8.78E-07,0.04079797,1
419.5069608,51192.37745,-8.78E-07,0.040539216,1
420.5102463,48671.89163,-8.76E-07,0.041805508,1
421.5083168,48307.9703,-8.78E-07,0.042956221,1
422.5042574,47216.14356,-8.77E-07,0.043366993,1
423.5048039,50095,-8.82E-07,0.042016596,1
424.5055446,49942.44554,-8.80E-07,0.040819635,1
425.5043842,51601.64039,-8.64E-07,0.040414683,1
426.5050246,48282.63054,-8.77E-07,0.041826518,1
427.505665,48323.50739,-8.75E-07,0.042908541,1
428.5041089,48805.08911,-8.76E-07,0.043338661,1
429.5026108,49908.27586,-8.70E-07,0.041956674,1
430.5054412,48935.46569,-8.75E-07,0.040893338,1
431.5063861,51070.25248,-8.65E-07,0.040376417,1
432.5048768,48612.37931,-8.71E-07,0.04173672,1
433.5055172,48750.74384,-8.74E-07,0.042914713,1
434.5066502,47870.46798,-8.78E-07,0.043304766,1
435.5050495,50223.08911,-8.71E-07,0.041964392,1
436.5031034,48995.63054,-8.71E-07,0.040872515,1
437.5039409,50583.30542,-8.73E-07,0.040394623,1
438.5075,48384.65686,-8.73E-07,0.041809769,1
439.5106897,48346.30049,-8.74E-07,0.042882901,1
440.5059701,48893.61692,-8.72E-07,0.04336762,1
441.5021182,50281.05911,-8.71E-07,0.041957564,1
442.5055392,49237.0098,-8.77E-07,0.040865993,1
443.5063861,51498.72277,-8.68E-07,0.040388942,1
444.5049754,49089.57635,-8.65E-07,0.041800285,1
445.5059113,47753.15764,-8.66E-07,0.042880942,1
446.5062562,48469.92118,-8.68E-07,0.043267968,1
447.504505,50799.88614,-8.66E-07,0.04201175,1
448.5056373,50099.11765,-8.71E-07,0.04084361,1
449.5064356,51384.12376,-8.78E-07,0.040337648,1
450.5048768,48888.81281,-8.70E-07,0.041760461,1
451.5057143,48782.97044,-8.69E-07,0.042831325,1
452.5040594,48143.4901,-8.70E-07,0.043265239,1
453.502266,50559.58621,-8.72E-07,0.041851386,1
454.5056373,49937.51471,-8.65E-07,0.040829494,1
455.5062376,52016.42079,-8.56E-07,0.040267744,1
456.5067647,48556.83333,-8.61E-07,0.041610087,1
457.5075743,47994.0297,-8.61E-07,0.04276351,1
458.5061084,48792.12808,-8.60E-07,0.043056502,1
459.5041089,51431.34158,-8.62E-07,0.041838363,1
460.5051961,49591.48039,-8.60E-07,0.040647295,1
461.5084729,50651.2266,-8.56E-07,0.040170099,1
462.5064851,49504.15842,-8.61E-07,0.041538829,1
463.5051724,48619.21182,-8.56E-07,0.042723188,1
464.5055172,49257.83251,-8.54E-07,0.043044157,1
465.5060591,50453.96552,-8.52E-07,0.041679328,1
466.504802,49978.10891,-8.58E-07,0.040490695,1
467.5031034,50828.95074,-8.55E-07,0.040076325,1
468.5066667,49223.47059,-8.60E-07,0.041474959,1
469.5096552,47909.77833,-8.67E-07,0.042531308,1
470.5076238,49317.09901,-8.70E-07,0.043005428,1
471.5035149,50615.35644,-8.73E-07,0.041658595,1
472.5038725,49417.59314,-8.69E-07,0.040531833,1
473.5073399,52381.05911,-8.61E-07,0.0400914,1
474.5058416,49352.48515,-8.58E-07,0.041494155,1
475.5039901,48639.01478,-8.63E-07,0.0426033,1
476.5046305,48234.9064,-8.58E-07,0.042905336,1
477.5031683,50746.16832,-8.58E-07,0.041621615,1
478.5034804,49737.57353,-8.57E-07,0.040403674,1
479.5039604,51282.64851,-8.58E-07,0.03997155,1
480.5047059,48760.84804,-8.60E-07,0.041393102,1
481.5050495,48667.94554,-8.56E-07,0.04248324,1
482.5037931,49111.95074,-8.57E-07,0.042840821,1
483.5063725,49984.09804,-8.58E-07,0.04155091,1
484.5071782,50249.91089,-8.53E-07,0.04023995,1
485.5055172,50995.05911,-8.59E-07,0.040014719,1
486.5058621,48201.33498,-8.53E-07,0.04128607,1
487.506798,48718.40394,-8.58E-07,0.042385067,1
488.504901,48395.41089,-8.59E-07,0.042782596,1
489.5033005,51407.44828,-8.63E-07,0.041460383,1
490.5036946,49593.77833,-8.60E-07,0.040155499,1
491.5068627,51637.2598,-8.63E-07,0.039894047,1
492.5075248,48560.9703,-8.62E-07,0.04117112,1
493.5030693,49760.88614,-8.62E-07,0.042314923,1
494.5036275,48855.0049,-8.65E-07,0.042616407,1
495.5065517,51118.9064,-8.61E-07,0.041317764,1
496.5073892,50348.46305,-8.58E-07,0.040214968,1
497.5055446,51430.09406,-8.60E-07,0.039717345,1
498.5038424,48853.10345,-8.62E-07,0.04113526,1
499.5069118,49525.46569,-8.66E-07,0.042204642,1
